Date	Preci	MinT	MaxT
2000-09-16	0	26.25	34.96
2000-09-17	0	25.83	35.48
2000-09-18	19.6	26.06	34.78
2000-09-19	31.6	23.75	34.79
2000-09-20	2.5	25.08	32.48
2000-09-21	36.9	24.66	33
2000-09-22	9.2	24.54	32.25
2000-09-23	3.8	25.44	32.57
2000-09-24	7.3	24.94	32.15
2000-09-25	14.6	24.42	32.04
2000-09-26	39.7	23.77	31.28
2000-09-27	8.7	24.73	29.78
2000-09-28	15.5	24.38	31.57
2000-09-29	0	25.67	32.98
2000-09-30	8.7	23.6	33.63
2000-10-01	0	23.71	31.21
2000-10-02	0.8	23.76	31.94
2000-10-03	9.2	24.86	32.29
2000-10-04	20	25.52	33.19
2000-10-05	0.5	25.8	33.08
2000-10-06	10.9	23.26	32.78
2000-10-07	0.3	24.2	31.21
2000-10-08	4.6	24.48	31.31
2000-10-09	6.6	23.63	32.32
2000-10-10	0	24.41	31.6
2000-10-11	0	25	32.71
2000-10-12	0	25.67	33.84
2000-10-13	0.7	24.09	33.69
2000-10-14	14.4	24.88	32.83
2000-10-15	0	25.2	33.07
2000-10-16	0	24.87	34.68
2000-10-17	0	25.23	33.47
2000-10-18	0	24.95	32.71
2000-10-19	0	25.2	33.86
2000-10-20	0	25.42	33.97
2000-10-21	0	25.53	33.57
2000-10-22	5.5	24.3	32.66
2000-10-23	6	23.06	33.38
2000-10-24	37.1	23.39	32.41
2000-10-25	20.2	23.61	32.42
2000-10-26	0	21.94	32.78
2000-10-27	0	22.83	33.36
2000-10-28	0	23.52	33.5
2000-10-29	4.6	24.64	33.57
2000-10-30	0	24.55	33.58
2000-10-31	0	24.8	33.9
2000-11-01	0	24.74	32.75
2000-11-02	13.8	24.26	32.05
2000-11-03	0	24.33	32.42
2000-11-04	0	24.74	32.58
2000-11-05	0	25.11	32.52
2000-11-06	1.5	24.45	32.31
2000-11-07	0	24.93	32.12
2000-11-08	0	24.27	32.03
2000-11-09	0	23.99	31.87
2000-11-10	0	24.76	32
2000-11-11	19.7	24.28	32.17
2000-11-12	0	23.68	31.4
2000-11-13	0.1	24.03	31.62
2000-11-14	0	23.13	31.65
2000-11-15	0.6	23.55	31.27
2000-11-16	0	24.2	31.6
2000-11-17	0	24.64	31.66
2000-11-18	0	24.01	30.36
2000-11-19	24.2	23.54	29
2000-11-20	7.7	23.44	27.75
2000-11-21	69.5	22.49	27.95
2000-11-22	31.5	23.18	28.5
2000-11-23	17.4	23.8	30.25
2000-11-24	42	22.82	29
2000-11-25	0	23.63	29.76
2000-11-26	0	21.83	30.45
2000-11-27	0	21.51	30.31
2000-11-28	0	22.3	30.58
2000-11-29	1.8	22.58	29.47
2000-11-30	45.9	22.56	29.29
2000-12-01	1.8	23.28	30.56
2000-12-02	7.4	23.79	30.92
2000-12-03	0	23.33	30.09
2000-12-04	0	23.92	30.58
2000-12-05	0.3	23.53	31.09
2000-12-06	4.6	22.12	30
2000-12-07	0	20.77	29.94
2000-12-08	0	20.63	30.04
2000-12-09	0	20.96	29.94
2000-12-10	0	20.81	29.68
2000-12-11	0	20.9	29.73
2000-12-12	0	21.1	30.06
2000-12-13	0	19.91	29.65
2000-12-14	0	19.85	29.74
2000-12-15	0	20.6	29.77
2000-12-16	0	20.16	29.68
2000-12-17	0	20.8	29.49
2000-12-18	0	20.74	29.66
2000-12-19	0	20.99	28.07
2000-12-20	0	19.98	29.74
2000-12-21	0	20.99	29.74
2000-12-22	0	22.14	29.99
2000-12-23	0	21.5	29.86
2000-12-24	0	21.56	29.46
2000-12-25	0	21.17	29.65
2000-12-26	0	21.79	29.73
2000-12-27	31.6	22.51	27.93
2000-12-28	59	22.55	26.49
2000-12-29	30.2	22.58	26.84
2000-12-30	2.9	23.71	28.94
2000-12-31	0	23.21	29.02
2001-01-01	0.1	23.73	30.26
2001-01-02	0.1	22.88	30.06
2001-01-03	0.1	22.06	29.82
2001-01-04	0.1	21.63	30.1
2001-01-05	0.1	22.36	29.81
2001-01-06	0.1	22.02	29.69
2001-01-07	0.1	21.56	29.33
2001-01-08	0.1	21.82	29.39
2001-01-09	0.1	23.21	29.44
2001-01-10	0.1	21.81	29.18
2001-01-11	0.1	21.65	29.63
2001-01-12	0.1	21.97	29.49
2001-01-13	0.1	22.33	29.9
2001-01-14	0.1	20.71	29.89
2001-01-15	0.1	20.56	29.5
2001-01-16	0.1	20.86	29.67
2001-01-17	0.1	21.51	29.89
2001-01-18	0.1	22.24	29.61
2001-01-19	0.1	23.08	29.1
2001-01-20	0.1	21.78	29.74
2001-01-21	0.1	20.15	29.56
2001-01-22	0.1	21.1	29.39
2001-01-23	0.1	21.78	29.57
2001-01-24	0.1	22.7	29.62
2001-01-25	0.1	23.02	30.56
2001-01-26	0.1	22.95	30.82
2001-01-27	0.1	21.37	29.9
2001-01-28	0.1	21.36	30.16
2001-01-29	0.1	20.81	29.35
2001-01-30	0.1	21.11	29
2001-01-31	0.1	21.71	28.89
2001-02-01	0.1	23.14	28.86
2001-02-02	0.1	23.18	30.87
2001-02-03	0.1	23.26	30.82
2001-02-04	0.1	22.99	31.3
2001-02-05	0.1	22.76	31.24
2001-02-06	0.1	21.5	31.41
2001-02-07	0.1	19.7	31.28
2001-02-08	0.1	20.48	31.6
2001-02-09	0.1	19.96	31.89
2001-02-10	0.1	19.19	31.81
2001-02-11	0.1	19.24	31.73
2001-02-12	0.1	19.82	31.96
2001-02-13	0.1	20.59	31.39
2001-02-14	0.1	20.85	31.46
2001-02-15	0.1	20.6	31.33
2001-02-16	0.1	21.35	31.72
2001-02-17	0.1	22.87	32.23
2001-02-18	0.1	23.62	32.54
2001-02-19	0.1	24.17	32.75
2001-02-20	0.1	23.4	32.77
2001-02-21	0.1	23.56	33.17
2001-02-22	0.1	22.42	32.91
2001-02-23	0.1	22.46	33.86
2001-02-24	0.1	22.59	33.29
2001-02-25	0.1	22.25	33.36
2001-02-26	0.1	23.93	34.15
2001-02-27	0.1	23.96	34.58
2001-02-28	0.1	23.73	33.53
2001-03-01	0.1	22.3	32.74
2001-03-02	0.1	21.92	33.07
2001-03-03	0.1	22.27	32.7
2001-03-04	0.1	22.7	32.97
2001-03-05	0.1	22.92	32.77
2001-03-06	0.1	24.54	33.02
2001-03-07	0.1	22.76	33.22
2001-03-08	0.1	23.04	32.96
2001-03-09	0.1	23.5	33.17
2001-03-10	0.1	23.57	33.48
2001-03-11	0.1	23.35	33.32
2001-03-12	0.1	23.79	33.52
2001-03-13	0.1	22.78	33.22
2001-03-14	0.1	22.42	33.71
2001-03-15	0.1	22.67	33.54
2001-03-16	0.1	22.9	33.9
2001-03-17	0.1	22.76	34.03
2001-03-18	0.1	23.35	33.77
2001-03-19	0.1	23.39	33.82
2001-03-20	0.1	24.52	34.42
2001-03-21	0.1	24.61	34.74
2001-03-22	0.1	25.47	35.5
2001-03-23	0.1	25.66	35.79
2001-03-24	0.1	26.09	35.55
2001-03-25	0.1	26.38	35.63
2001-03-26	0.1	26.42	35.78
2001-03-27	0.1	26.38	37.24
2001-03-28	0.1	26.57	36.95
2001-03-29	0.1	26.75	36.26
2001-03-30	0.1	26.62	35.71
2001-03-31	0.1	26.42	35.41
2001-04-01	0.1	26.77	35.29
2001-04-02	0.1	26.66	35.46
2001-04-03	0.1	26.04	34.84
2001-04-04	0.1	25.63	35.15
2001-04-05	0.1	25.86	35.41
2001-04-06	0.1	25.66	34.97
2001-04-07	0.1	25.51	35.64
2001-04-08	4.2	25.88	33.32
2001-04-09	5.3	25.59	34.73
2001-04-10	3.2	26.06	34.95
2001-04-11	36.1	24.83	34.55
2001-04-12	8.6	23.55	33.22
2001-04-13	19.1	24.82	32.49
2001-04-14	8	24.43	30.62
2001-04-15	6.2	24.44	33.03
2001-04-16	5.3	24.96	33.63
2001-04-17	13.7	25.11	33.92
2001-04-18	8.2	25.72	34.65
2001-04-19	9.1	25.37	34.34
2001-04-20	5.8	25.97	34.32
2001-04-21	18.1	26	34.65
2001-04-22	0.4	26.69	35.2
2001-04-23	5.9	26.43	35.81
2001-04-24	15.2	26.28	35.33
2001-04-25	0.3	25.24	34.91
2001-04-26	0	25.61	35.27
2001-04-27	0	26.8	35.62
2001-04-28	12.2	26.79	35.61
2001-04-29	11.5	26.77	36.16
2001-04-30	15.3	26.81	36.19
2001-05-01	5.7	27	35.7
2001-05-02	5.4	26.9	36.09
2001-05-03	0	27.36	36.92
2001-05-04	0	27.35	38.09
2001-05-05	0	27.93	38.12
2001-05-06	3	27.28	38.11
2001-05-07	36.5	23.31	37.34
2001-05-08	3.5	26.39	35.31
2001-05-09	0	27.32	37.32
2001-05-10	1.3	27.78	38.11
2001-05-11	0	27.59	38.6
2001-05-12	0	28.32	38.49
2001-05-13	0.9	25.02	38.99
2001-05-14	0	27.35	37.88
2001-05-15	0	27.79	38.07
2001-05-16	0	27.69	38.88
2001-05-17	0	27.41	38.62
2001-05-18	0	27.6	38.47
2001-05-19	4.9	27.24	37.69
2001-05-20	0	26.6	38.05
2001-05-21	0	27.81	38.02
2001-05-22	0.1	27.32	37.57
2001-05-23	0.5	27.08	36.35
2001-05-24	13.6	25.78	36.94
2001-05-25	0	26.89	37.44
2001-05-26	9.1	27.01	37.52
2001-05-27	9.9	26.54	37.53
2001-05-28	2.3	27.59	37.37
2001-05-29	27.7	25.88	36.66
2001-05-30	1.7	25.89	37.42
2001-05-31	15.1	27.1	37.38
2001-06-01	0	27.55	36.73
2001-06-02	0	27.19	38.02
2001-06-03	1.7	24.74	36.99
2001-06-04	2.5	24.23	31.53
2001-06-05	11.2	24.33	29.61
2001-06-06	7.1	25.11	30.19
2001-06-07	15.2	25.31	35.06
2001-06-08	10.2	25.89	35.21
2001-06-09	60.2	26.2	35.47
2001-06-10	12.2	26.72	35.71
2001-06-11	18.6	26.4	34.97
2001-06-12	22.3	25.89	34.22
2001-06-13	15.6	25.65	33.52
2001-06-14	20.6	26.08	34.97
2001-06-15	15.8	26.18	34.81
2001-06-16	4.7	26.17	35.74
2001-06-17	2.8	25.64	36.58
2001-06-18	5.9	25.8	36.5
2001-06-19	10.8	26.3	36.53
2001-06-20	5.1	26.34	36.36
2001-06-21	4.7	26.19	36.6
2001-06-22	16.8	25.98	35.94
2001-06-23	22.5	26.19	36.85
2001-06-24	49.7	26.51	37.06
2001-06-25	4.2	27	36.47
2001-06-26	18.3	27	37.33
2001-06-27	0.8	26.77	38.17
2001-06-28	12	26.38	37.38
2001-06-29	5.9	26.64	37.15
2001-06-30	7.7	26.53	36.63
2001-07-01	0	26.45	36.38
2001-07-02	0	26.57	36.22
2001-07-03	0	26.25	36.97
2001-07-04	0	27.16	36.92
2001-07-05	0	26.74	37.51
2001-07-06	0	27.16	36.16
2001-07-07	0	27.3	36.42
2001-07-08	0	27.34	36.9
2001-07-09	0	26.66	36.27
2001-07-10	0	26.54	36.97
2001-07-11	0	26.47	36.05
2001-07-12	0	26.58	35.27
2001-07-13	0	25.73	36.23
2001-07-14	0	25.87	35.72
2001-07-15	0	26.04	35.78
2001-07-16	0	26.22	34.76
2001-07-17	0.4	25.14	36.03
2001-07-18	0	25.45	35.4
2001-07-19	0	26.03	36.02
2001-07-20	0	26.33	36.18
2001-07-21	0	25.97	35.92
2001-07-22	0	25.74	36.55
2001-07-23	0	26.07	36.81
2001-07-24	0	26.73	37.22
2001-07-25	0	25.62	36.74
2001-07-26	17.6	24.18	36.23
2001-07-27	23.6	22.92	34.98
2001-07-28	0	24.59	32.72
2001-07-29	0	25.16	35.33
2001-07-30	0	25.73	35
2001-07-31	0	26.09	33.94
2001-08-01	1.7	23.64	33.88
2001-08-02	0	24.67	31.21
2001-08-03	0	25.43	33.8
2001-08-04	0	25.67	33.4
2001-08-05	0.9	25.49	34.83
2001-08-06	0	25.35	34.2
2001-08-07	0.1	25.39	35.13
2001-08-08	0	25.71	35.3
2001-08-09	0	25.41	35.3
2001-08-10	0	26.2	36.08
2001-08-11	1.1	26.26	35.44
2001-08-12	1.1	26.04	35.05
2001-08-13	0	25.92	35.21
2001-08-14	0	26.4	35.25
2001-08-15	0	26.24	34.68
2001-08-16	0	25.8	35.14
2001-08-17	0	25.83	35.13
2001-08-18	0	26.33	35.23
2001-08-19	0	26.37	35.26
2001-08-20	0	26.02	35.36
2001-08-21	0	25.78	36.37
2001-08-22	0	26.03	36.34
2001-08-23	0	26.71	36.25
2001-08-24	0	26.22	36.54
2001-08-25	0	26.47	36.25
2001-08-26	0	25.7	35.39
2001-08-27	8.2	25.13	35.67
2001-08-28	0	26.1	34.72
2001-08-29	0	25.74	35.24
2001-08-30	0	25.67	35.44
2001-08-31	0	25.34	36.24
2001-09-01	0	25.99	36.64
2001-09-02	1.1	25.26	36.53
2001-09-03	0	25.74	35.6
2001-09-04	0	26	35.76
2001-09-05	0	26.13	36.18
2001-09-06	0	25.7	36.63
2001-09-07	0	25.91	36.88
2001-09-08	0	25.79	35.5
2001-09-09	2.5	25.49	35.33
2001-09-10	0	25.63	35.42
2001-09-11	0	24.66	36.03
2001-09-12	0	24.79	35.08
2001-09-13	10	24.51	34.93
2001-09-14	0	24.55	33.97
2001-09-15	0	25.41	33.82
2001-09-16	2.5	25.22	34.94
2001-09-17	0	25.54	33.61
2001-09-18	0	25.61	34.11
2001-09-19	0.1	25.39	33.93
2001-09-20	0.5	25.27	33.66
2001-09-21	0	25.52	32.7
2001-09-22	0	24.76	33.64
2001-09-23	4.8	24.76	33.69
2001-09-24	0	24.78	34.06
2001-09-25	0.2	24.32	34.42
2001-09-26	0.3	24.12	32.43
2001-09-27	0	24.91	32.27
2001-09-28	0	25.47	31.74
2001-09-29	0	25.27	32.69
2001-09-30	0	25.32	33.59
2001-10-01	0	25.39	33.37
2001-10-02	0	25.75	34.99
2001-10-03	0	26.01	35.15
2001-10-04	0	25.63	33.43
2001-10-05	0	23.93	30.7
2001-10-06	6.6	23.64	28.49
2001-10-07	0	24.5	32.3
2001-10-08	0	25.4	33.38
2001-10-09	0	24.03	34.02
2001-10-10	1.5	25.14	32.63
2001-10-11	0	25.51	33.25
2001-10-12	0	25.26	33
2001-10-13	0	25.07	33.1
2001-10-14	5.9	24.47	31.82
2001-10-15	1	24.85	32.95
2001-10-16	6.8	24.38	32.12
2001-10-17	0	24.5	33.13
2001-10-18	0	24.87	33.26
2001-10-19	0	25.74	32.74
2001-10-20	0	25.13	32.41
2001-10-21	8.6	24.61	32.77
2001-10-22	1.5	24.42	31.58
2001-10-23	0.6	23.62	31.73
2001-10-24	2.5	23.87	29.37
2001-10-25	1.1	24.73	30.37
2001-10-26	2	24.16	31.75
2001-10-27	1.1	23.22	30.37
2001-10-28	2.2	24.43	30.6
2001-10-29	0	24.28	32.15
2001-10-30	0.6	23.88	30.97
2001-10-31	0	24.28	32.77
2001-11-01	0	24.17	32.57
2001-11-02	0	24.38	32.59
2001-11-03	0.5	23.65	32
2001-11-04	2.2	23.87	32.08
2001-11-05	0	23.99	32.17
2001-11-06	2.1	24.05	31.6
2001-11-07	2.3	23.86	28.83
2001-11-08	5.9	23.75	30.03
2001-11-09	0.6	24.24	31.22
2001-11-10	0	24.71	31.84
2001-11-11	0	24.8	31.57
2001-11-12	0	23.84	32.1
2001-11-13	1.5	24.41	31.18
2001-11-14	0	24.83	30.79
2001-11-15	0.1	24.85	32.07
2001-11-16	2.2	24.01	30.22
2001-11-17	4.3	23.32	29.41
2001-11-18	1.3	23.98	30.95
2001-11-19	2.1	23.4	28.91
2001-11-20	0.5	23.53	30.21
2001-11-21	0	23.49	30.88
2001-11-22	5.6	22.33	29.43
2001-11-23	0.5	22.59	28.71
2001-11-24	1.1	23.39	30.3
2001-11-25	0	22.79	30.81
2001-11-26	0.5	22.89	29.62
2001-11-27	0.3	23.18	29.84
2001-11-28	1.3	22.76	30.08
2001-11-29	0	22.69	30.65
2001-11-30	0	22.56	30.55
2001-12-01	0	22.73	30.41
2001-12-02	0.9	23	29.89
2001-12-03	2.4	22.74	30.14
2001-12-04	0	22.92	29.79
2001-12-05	0	22.18	29.15
2001-12-06	0	21.5	29.39
2001-12-07	0	20.29	29.9
2001-12-08	0	20.14	29.95
2001-12-09	0	20.33	30.06
2001-12-10	0	20.44	30.04
2001-12-11	0	20.47	29.99
2001-12-12	0	20.43	30.05
2001-12-13	0	20.44	30.12
2001-12-14	0	20.31	30.05
2001-12-15	0	20.55	29.98
2001-12-16	0	20.66	30.02
2001-12-17	0	22.23	30.19
2001-12-18	2.3	22.53	28.44
2001-12-19	0.4	23.72	29.09
2001-12-20	0	22.97	29.86
2001-12-21	6.5	22.16	27.3
2001-12-22	2.8	22.22	27.8
2001-12-23	13.1	21.7	27.1
2001-12-24	2.6	22.14	26.41
2001-12-25	0	22.09	26.97
2001-12-26	0.3	22.58	28.79
2001-12-27	0.8	22.85	29.81
2001-12-28	0.3	22.61	29.87
2001-12-29	0.2	22.48	29.56
2001-12-30	3	21.92	28.64
2001-12-31	0	22.02	28.86
2002-01-01	0	21.73	29.79
2002-01-02	0	22.22	29.64
2002-01-03	0	21.47	29.3
2002-01-04	0	21.49	29.5
2002-01-05	0	22.74	29.29
2002-01-06	0	22.7	30.23
2002-01-07	0	22.81	30.37
2002-01-08	0	23.24	30.77
2002-01-09	1.7	23.18	31.08
2002-01-10	0	22.59	29.46
2002-01-11	0	22.25	30.31
2002-01-12	0	20.66	30.03
2002-01-13	0	19.48	29.98
2002-01-14	0	18.81	29.35
2002-01-15	0	19.21	29.4
2002-01-16	0	19.46	29.63
2002-01-17	0	19.95	29.71
2002-01-18	0	20.46	30.28
2002-01-19	0	20.85	30.39
2002-01-20	0	22.48	30.62
2002-01-21	6.1	22.73	30.37
2002-01-22	0	23.26	30.7
2002-01-23	0	22.33	31.74
2002-01-24	0	22.62	31.68
2002-01-25	0	22.56	31.82
2002-01-26	0	22.68	32.27
2002-01-27	0	22.04	31.8
2002-01-28	0	22.47	31.61
2002-01-29	0	21.67	30.78
2002-01-30	0	21.79	31.76
2002-01-31	0	22.75	31.95
2002-02-01	2.5	22.67	30.22
2002-02-02	37.2	22.19	25.92
2002-02-03	23.5	22.76	26.14
2002-02-04	2.3	22.65	27.42
2002-02-05	1	22.61	29.86
2002-02-06	1.4	22.32	29.08
2002-02-07	0	22.25	30.27
2002-02-08	0	22.75	30.13
2002-02-09	0	21.54	30.49
2002-02-10	0	21.13	30.67
2002-02-11	0	22.41	30.59
2002-02-12	0	22.23	31.04
2002-02-13	0	22.65	31.34
2002-02-14	0	22.83	31.17
2002-02-15	0	22.75	31.54
2002-02-16	0	22.43	31.72
2002-02-17	0	22.46	31.81
2002-02-18	0	21.85	31.71
2002-02-19	0	22.11	31.58
2002-02-20	0	22.14	31.76
2002-02-21	0	21.65	31.66
2002-02-22	0	22.08	31.95
2002-02-23	0	22.32	32.19
2002-02-24	0	21.63	32.21
2002-02-25	0	20.74	32.2
2002-02-26	0	21.57	32.18
2002-02-27	0	22.85	32.39
2002-02-28	0	23.36	32.76
2002-03-01	0	22.5	33.08
2002-03-02	0	22.32	33.15
2002-03-03	0	21.72	33.21
2002-03-04	0	21.46	33.21
2002-03-05	0	21.28	32.51
2002-03-06	0	21.6	32.96
2002-03-07	0	22.54	33.02
2002-03-08	0	24.63	33.43
2002-03-09	0	24.31	33.59
2002-03-10	0	23.23	33.48
2002-03-11	0	22.72	33.66
2002-03-12	0	22.48	33.75
2002-03-13	0	22.81	33.84
2002-03-14	0	23.4	34.05
2002-03-15	0	24.04	33.83
2002-03-16	0	24.59	34.04
2002-03-17	0	23.68	33.75
2002-03-18	0	23.71	33.84
2002-03-19	0	23.44	33.97
2002-03-20	0	23.7	34.2
2002-03-21	0	23.68	34.23
2002-03-22	0	23.69	34.13
2002-03-23	0	24.59	34.57
2002-03-24	0	25.76	34.91
2002-03-25	0.9	25.77	35.09
2002-03-26	0	26.51	34.96
2002-03-27	0	25.99	34.85
2002-03-28	0	26.25	35.08
2002-03-29	0	26.56	35.54
2002-03-30	0	26.52	35.84
2002-03-31	0	26.34	35.41
2002-04-01	0	26.29	35.66
2002-04-02	0	26.44	35.75
2002-04-03	0	26.75	36.9
2002-04-04	0	27.37	36.5
2002-04-05	0	26.84	36.38
2002-04-06	0	25.57	36.01
2002-04-07	0	25.17	35.37
2002-04-08	0	25.72	35.54
2002-04-09	0	26.16	35.84
2002-04-10	0	26.38	36.44
2002-04-11	0	25.91	36.07
2002-04-12	0	26.8	36.2
2002-04-13	0.6	26.48	36.31
2002-04-14	0	26.3	36.21
2002-04-15	0	26.26	36.06
2002-04-16	0	26.46	36
2002-04-17	0	26.28	36.13
2002-04-18	0.2	26.16	36.47
2002-04-19	0	26.47	36.08
2002-04-20	0	26.72	34.52
2002-04-21	0.4	26.73	36.49
2002-04-22	0	26.83	36.44
2002-04-23	0	26.75	36.35
2002-04-24	0	26.71	36.23
2002-04-25	0	26.77	36.38
2002-04-26	0	27.17	36.53
2002-04-27	0	26.72	36.08
2002-04-28	0	26.85	36.63
2002-04-29	0	26.81	36.39
2002-04-30	0	26.79	36.61
2002-05-01	0	26.66	36.33
2002-05-02	0	27.32	36.53
2002-05-03	0	26.21	36.77
2002-05-04	3.6	25.08	34.03
2002-05-05	5.7	24.19	30.9
2002-05-06	0	26.25	34.52
2002-05-07	0	27.39	37.34
2002-05-08	0	27.23	37.88
2002-05-09	0	28.01	38.24
2002-05-10	0	26.63	38.32
2002-05-11	0	26	37.19
2002-05-12	0	28.26	37.95
2002-05-13	0	28.45	39.22
2002-05-14	0	27.66	38.96
2002-05-15	0	27.64	38.29
2002-05-16	0.2	28.17	38.47
2002-05-17	0	27.8	38.56
2002-05-18	1.9	26.8	38.15
2002-05-19	0	27.06	37.91
2002-05-20	0	27.3	37.8
2002-05-21	0.4	27.33	38.14
2002-05-22	0	27.86	38.08
2002-05-23	0	27.49	37.73
2002-05-24	6.7	27.47	37.44
2002-05-25	0.4	27.64	37.84
2002-05-26	0	26.88	37.35
2002-05-27	0	27.09	36.51
2002-05-28	1.2	27.53	37.22
2002-05-29	2.7	25.82	37.22
2002-05-30	0	26.41	36.45
2002-05-31	0	27.13	36.37
2002-06-01	0.3	26.22	36.86
2002-06-02	0	26.73	36.02
2002-06-03	5.2	25.25	36.46
2002-06-04	0	26.46	36.83
2002-06-05	0.4	27.22	36.81
2002-06-06	0	27.05	36.9
2002-06-07	0	26.18	36.58
2002-06-08	0	26.68	37.31
2002-06-09	0.4	26.69	37.02
2002-06-10	8.2	24.89	37.43
2002-06-11	0	26.23	35.62
2002-06-12	5.8	25.34	36.08
2002-06-13	0	26	34.24
2002-06-14	0	25.99	35.16
2002-06-15	0	26.63	35.94
2002-06-16	0	26.61	34.55
2002-06-17	0	26.85	35.94
2002-06-18	0	26.51	35.08
2002-06-19	0	25.83	34.64
2002-06-20	0	26.38	33.68
2002-06-21	0	25.96	34.46
2002-06-22	0	26.46	36.15
2002-06-23	0	26.22	35.67
2002-06-24	0	26.89	36.23
2002-06-25	0	27.11	36.58
2002-06-26	0	26.41	36.74
2002-06-27	0	26.49	36.94
2002-06-28	0	26.81	36.79
2002-06-29	0	27.27	36.99
2002-06-30	0	26.98	35.81
2002-07-01	0	26.46	36.94
2002-07-02	0	27.16	37.1
2002-07-03	0	27.23	37.49
2002-07-04	0	26.87	37.72
2002-07-05	0	26.71	37.3
2002-07-06	0	26.69	37.15
2002-07-07	0	26.45	36.52
2002-07-08	0	26.32	38.03
2002-07-09	0	26.06	37.03
2002-07-10	0	25.81	37.91
2002-07-11	0	26.5	37.51
2002-07-12	0	27.1	38.25
2002-07-13	0	27.12	37.17
2002-07-14	0	26.14	37.57
2002-07-15	0	25.27	37.47
2002-07-16	0	26.38	38.02
2002-07-17	0	27.07	36.65
2002-07-18	0	26.09	35.53
2002-07-19	0	25.82	36.56
2002-07-20	0	26.37	35.09
2002-07-21	0	26.5	35.96
2002-07-22	0	26.05	35.73
2002-07-23	0	25.89	33.83
2002-07-24	0	26.18	35.08
2002-07-25	0	26.22	36.34
2002-07-26	0	25.69	35.48
2002-07-27	0	26.04	37.45
2002-07-28	0	26.64	37.01
2002-07-29	0	26.31	36.65
2002-07-30	0	26.62	37.37
2002-07-31	0	25.96	36.31
2002-08-01	0	25.55	36.2
2002-08-02	0	26.32	36.19
2002-08-03	0	26.37	36.4
2002-08-04	0.2	26.25	36.58
2002-08-05	1.4	25.77	36.63
2002-08-06	0	26.42	36.11
2002-08-07	0.3	26.13	35.88
2002-08-08	0	26.03	35.18
2002-08-09	0	25.93	34.15
2002-08-10	0	25.99	34.47
2002-08-11	0	26.12	35.38
2002-08-12	0	26.07	35.26
2002-08-13	0	25.4	35.47
2002-08-14	0	25.9	35.34
2002-08-15	0	26.16	35.58
2002-08-16	0	26.61	36.75
2002-08-17	0.9	25.58	36.24
2002-08-18	0	26.26	34.95
2002-08-19	0	26.12	36.33
2002-08-20	0	25.79	37
2002-08-21	0	26.16	36.61
2002-08-22	0	26.14	36.56
2002-08-23	0	26.31	37.12
2002-08-24	0	26.25	37.08
2002-08-25	0	26.24	36.85
2002-08-26	0	26.2	35.95
2002-08-27	2.5	25.58	35.86
2002-08-28	0	26.33	34.79
2002-08-29	0.3	25.06	35.9
2002-08-30	0	25.18	33.35
2002-08-31	1.9	26	35.88
2002-09-01	0	26	36.42
2002-09-02	0	25.71	36.14
2002-09-03	0	26.19	36.54
2002-09-04	0	26.69	36.57
2002-09-05	0	26.79	36.58
2002-09-06	0	26.45	35.31
2002-09-07	0	25.68	36.83
2002-09-08	0	26.4	36.59
2002-09-09	0	26.44	35.58
2002-09-10	0.1	25.02	35.9
2002-09-11	0	25.17	35.99
2002-09-12	0	25.36	36.79
2002-09-13	0	26.16	36.79
2002-09-14	0	25.62	35
2002-09-15	2.5	24.92	35.28
2002-09-16	0	25.01	35.44
2002-09-17	0	25.34	35.69
2002-09-18	0	25.52	35.57
2002-09-19	0	25.64	35.53
2002-09-20	1.4	23.66	34.78
2002-09-21	2.3	24.17	35.38
2002-09-22	0	25.77	35.67
2002-09-23	0	25.57	36.25
2002-09-24	0	25.73	36.61
2002-09-25	0	25.9	36.23
2002-09-26	0	26.28	36.64
2002-09-27	0	25.15	36.36
2002-09-28	0	26.26	35.32
2002-09-29	0	25.86	35.84
2002-09-30	0	25.7	34.81
2002-10-01	0	25.86	34.68
2002-10-02	1.4	25.23	33.88
2002-10-03	0	25.74	34.34
2002-10-04	0.6	25.77	35.14
2002-10-05	4.2	25.46	34.01
2002-10-06	0.7	24.09	34.03
2002-10-07	1.1	25.01	32.95
2002-10-08	2.6	24.62	32.74
2002-10-09	5.9	23.88	30.15
2002-10-10	1.7	24.58	30.01
2002-10-11	0.2	24.6	32.82
2002-10-12	0.2	25.22	33.67
2002-10-13	0	24.73	33.18
2002-10-14	0	25.27	33.61
2002-10-15	0.9	24.7	33.64
2002-10-16	0.4	25.57	33.44
2002-10-17	0.4	24.66	33.93
2002-10-18	1.4	25.15	33.38
2002-10-19	2.9	23.74	33.63
2002-10-20	1.6	22.98	33.48
2002-10-21	0	24.33	32.23
2002-10-22	0.4	23.66	30.63
2002-10-23	0.7	23.99	32.25
2002-10-24	0.5	24.02	32.78
2002-10-25	1.7	23.68	32.89
2002-10-26	0	25.25	31.88
2002-10-27	2.3	24.18	32.7
2002-10-28	2.5	23.55	31.35
2002-10-29	0	24.25	30.8
2002-10-30	0.5	23.67	32.04
2002-10-31	11.6	22.93	29.81
2002-11-01	3.7	23.09	26.7
2002-11-02	8	23.07	31.07
2002-11-03	2.8	23.69	29.93
2002-11-04	0.1	23.76	31.34
2002-11-05	0.2	23.65	30.26
2002-11-06	0	23.74	29.57
2002-11-07	0	24.27	30.95
2002-11-08	1.7	23.83	30.87
2002-11-09	0.2	23.81	29.22
2002-11-10	0	23.73	29.02
